state_abbreviation,state_name,reporting_period,reporting_month,reporting_year,state_expanded_medicaid,preliminary_or_updated,final_report,new_applications_submitted_to_medicaid_and_chip_agencies,applications_for_financial_assistance_submitted_to_the_state_based_marketplace,total_applications_for_financial_assistance_submitted_at_state_level,individuals_determined_eligible_for_medicaid_at_application,individuals_determined_eligible_for_chip_at_application,total_medicaid_and_chip_determinations,medicaid_and_chip_child_enrollment,total_medicaid_and_chip_enrollment,total_medicaid_enrollment,total_chip_enrollment,total_adult_medicaid_enrollment,total_medicaid_and_chip_determinations_processed_in_less_than_24_hours,total_medicaid_and_chip_determinations_processed_between_24_hours_and_7_days,total_medicaid_and_chip_determinations_processed_between_8_days_and_30_days,total_medicaid_and_chip_determinations_processed_between_31_days_and_45_days,total_medicaid_and_chip_determinations_processed_in_more_than_45_days,total_call_center_volume_number_of_calls,average_call_center_wait_time_minutes,average_call_center_abandonment_rate
AL,Alabama,202303,2023-03-01,2023,N,U,Y,8100.0,0.0,8100.0,10263.0,3175.0,13438.0,801731.0,1197004.0,991468.0,205536.0,,15709.0,2091.0,1820.0,252.0,118.0,60568.0,1.0,0.058
AL,Alabama,202304,2023-04-01,2023,N,U,Y,6928.0,0.0,6928.0,9109.0,2868.0,11977.0,803333.0,1201648.0,995789.0,205859.0,,13387.0,1623.0,1595.0,300.0,110.0,47158.0,0.0,0.028
AL,Alabama,202305,2023-05-01,2023,N,U,Y,7406.0,0.0,7406.0,9392.0,2894.0,12286.0,797608.0,1198884.0,999970.0,198914.0,,14762.0,1556.0,1601.0,241.0,158.0,51441.0,1.0,0.039
AL,Alabama,202306,2023-06-01,2023,N,U,Y,7631.0,0.0,7631.0,9090.0,3638.0,12728.0,800240.0,1204334.0,1004521.0,199813.0,,15328.0,1354.0,1449.0,293.0,199.0,49226.0,1.0,0.052
AL,Alabama,202307,2023-07-01,2023,N,U,Y,8563.0,0.0,8563.0,9859.0,4377.0,14236.0,787444.0,1184172.0,987621.0,196551.0,,17716.0,1521.0,1714.0,265.0,207.0,54615.0,4.0,0.116
AL,Alabama,202308,2023-08-01,2023,N,U,Y,10421.0,0.0,10421.0,11578.0,6425.0,18003.0,774176.0,1162135.0,968465.0,193670.0,,22167.0,2065.0,2329.0,293.0,134.0,67120.0,3.0,0.132
AL,Alabama,202309,2023-09-01,2023,N,U,Y,9221.0,0.0,9221.0,10152.0,5601.0,15753.0,762539.0,1140768.0,949244.0,191524.0,,19232.0,1577.0,2208.0,467.0,161.0,58903.0,2.0,0.112
AL,Alabama,202310,2023-10-01,2023,N,U,Y,10213.0,0.0,10213.0,10593.0,5993.0,16586.0,752632.0,1123210.0,933428.0,189782.0,,20814.0,2122.0,2763.0,531.0,153.0,63457.0,3.0,0.109
AL,Alabama,202311,2023-11-01,2023,N,U,Y,9601.0,0.0,9601.0,10299.0,5741.0,16040.0,743829.0,1105197.0,917225.0,187972.0,,20326.0,1513.0,2587.0,446.0,280.0,62158.0,2.0,0.137
AL,Alabama,202312,2023-12-01,2023,N,U,Y,8954.0,0.0,8954.0,10148.0,5637.0,15785.0,735038.0,1087049.0,900709.0,186340.0,,18382.0,1524.0,2144.0,447.0,271.0,51361.0,2.0,0.063
AL,Alabama,202401,2024-01-01,2024,N,U,Y,10783.0,0.0,10783.0,11325.0,6769.0,18094.0,726447.0,1070043.0,884754.0,185289.0,,22875.0,1677.0,2710.0,492.0,508.0,65593.0,2.0,0.103
AL,Alabama,202402,2024-02-01,2024,N,U,Y,10577.0,0.0,10577.0,11734.0,6483.0,18217.0,719846.0,1056159.0,871580.0,184579.0,,21865.0,1852.0,2587.0,482.0,188.0,57741.0,2.0,0.089
AL,Alabama,202403,2024-03-01,2024,N,U,Y,10666.0,0.0,10666.0,12146.0,7041.0,19187.0,712452.0,1040632.0,856809.0,183823.0,,22690.0,1879.0,2752.0,417.0,214.0,54690.0,1.0,0.048
AL,Alabama,202404,2024-04-01,2024,N,U,Y,10909.0,0.0,10909.0,11981.0,6865.0,18846.0,698780.0,1015099.0,832740.0,182359.0,,22847.0,1971.0,2830.0,482.0,307.0,58114.0,1.0,0.049
AL,Alabama,202405,2024-05-01,2024,N,U,Y,11682.0,0.0,11682.0,13011.0,6862.0,19873.0,689917.0,996574.0,815198.0,181376.0,,23940.0,1756.0,2273.0,574.0,364.0,53295.0,1.0,0.042
AL,Alabama,202406,2024-06-01,2024,N,U,Y,11121.0,0.0,11121.0,12234.0,6577.0,18811.0,679108.0,974585.0,794917.0,179668.0,,23089.0,1693.0,1596.0,986.0,313.0,49492.0,1.0,0.046
AL,Alabama,202407,2024-07-01,2024,N,U,Y,10989.0,0.0,10989.0,12114.0,6201.0,18315.0,680847.0,975887.0,794429.0,181458.0,295040.0,23107.0,2307.0,2212.0,834.0,299.0,56724.0,1.0,0.058
AL,Alabama,202408,2024-08-01,2024,N,U,Y,12007.0,0.0,12007.0,13788.0,5979.0,19767.0,681916.0,962386.0,780061.0,182325.0,280470.0,22989.0,2464.0,2151.0,1003.0,353.0,60986.0,2.0,0.073
AL,Alabama,202409,2024-09-01,2024,N,U,Y,13271.0,0.0,13271.0,11763.0,4775.0,16538.0,681811.0,962028.0,779805.0,182223.0,280217.0,20152.0,1967.0,2289.0,1231.0,355.0,53876.0,2.0,0.082
AL,Alabama,202410,2024-10-01,2024,N,U,Y,13802.0,0.0,13802.0,12523.0,5433.0,17956.0,682364.0,962449.0,779266.0,183183.0,280085.0,19935.0,1891.0,2359.0,1254.0,629.0,60538.0,3.0,0.13
AL,Alabama,202411,2024-11-01,2024,N,U,Y,12238.0,0.0,12238.0,12439.0,5046.0,17485.0,680790.0,960142.0,776859.0,183283.0,279352.0,17804.0,1610.0,1895.0,1018.0,607.0,49358.0,3.0,0.135
AL,Alabama,202412,2024-12-01,2024,N,U,Y,12115.0,0.0,12115.0,9701.0,4852.0,14553.0,680219.0,956343.0,772748.0,183595.0,276124.0,17495.0,1956.0,1865.0,1061.0,675.0,51060.0,3.0,0.128
AL,Alabama,202501,2025-01-01,2025,N,U,Y,15654.0,0.0,15654.0,12387.0,6517.0,18904.0,680890.0,956651.0,771806.0,184845.0,275761.0,22574.0,2044.0,2080.0,1096.0,637.0,61864.0,3.0,0.157
AL,Alabama,202502,2025-02-01,2025,N,U,Y,13569.0,0.0,13569.0,11217.0,5294.0,16511.0,680622.0,955498.0,769769.0,185729.0,274876.0,19472.0,2015.0,1950.0,795.0,576.0,50799.0,2.0,0.105
AL,Alabama,202503,2025-03-01,2025,N,U,Y,13467.0,0.0,13467.0,12130.0,5399.0,17529.0,679521.0,953505.0,767428.0,186077.0,273984.0,20203.0,2368.0,2129.0,1086.0,618.0,47907.0,2.0,0.08
AL,Alabama,202504,2025-04-01,2025,N,U,Y,13359.0,0.0,13359.0,12380.0,5315.0,17695.0,684013.0,961550.0,775147.0,186403.0,277537.0,19621.0,2826.0,2178.0,878.0,504.0,57830.0,2.0,0.103
AL,Alabama,202505,2025-05-01,2025,N,U,Y,13272.0,0.0,13272.0,12211.0,5896.0,18107.0,674850.0,947601.0,761378.0,186223.0,272751.0,20410.0,2240.0,2110.0,980.0,531.0,53914.0,2.0,0.108
AL,Alabama,202506,2025-06-01,2025,N,U,Y,12541.0,0.0,12541.0,11368.0,5473.0,16841.0,674469.0,946316.0,759359.0,186957.0,271847.0,20572.0,1356.0,2226.0,853.0,563.0,47309.0,1.0,0.071
AL,Alabama,202507,2025-07-01,2025,N,U,Y,13903.0,0.0,13903.0,12754.0,6048.0,18802.0,675764.0,948369.0,760049.0,188320.0,272605.0,22455.0,2095.0,2892.0,882.0,573.0,52843.0,2.0,0.094
AL,Alabama,202508,2025-08-01,2025,N,U,Y,12936.0,0.0,12936.0,12499.0,6294.0,18793.0,675575.0,947380.0,758080.0,189300.0,271805.0,21810.0,1722.0,2753.0,822.0,614.0,48657.0,2.0,0.081
AL,Alabama,202509,2025-09-01,2025,N,U,Y,12979.0,0.0,12979.0,11790.0,5554.0,17344.0,676222.0,947718.0,756883.0,190835.0,271496.0,21739.0,1785.0,2150.0,1066.0,552.0,52908.0,3.0,0.277
AL,Alabama,202510,2025-10-01,2025,N,U,Y,12899.0,0.0,12899.0,10770.0,5607.0,16377.0,676185.0,947046.0,754925.0,192121.0,270861.0,20506.0,1622.0,1906.0,1082.0,458.0,49595.0,1.0,0.07
AL,Alabama,202511,2025-11-01,2025,N,U,Y,11121.0,0.0,11121.0,8671.0,2019.0,10690.0,675260.0,945436.0,752535.0,192901.0,270176.0,17856.0,1477.0,1407.0,1017.0,360.0,38101.0,1.0,0.058
AL,Alabama,202512,2025-12-01,2025,N,U,Y,12523.0,0.0,12523.0,9805.0,2246.0,12051.0,675229.0,945191.0,750744.0,194447.0,269962.0,20013.0,1763.0,1759.0,1059.0,629.0,46256.0,2.0,0.104
AL,Alabama,202601,2026-01-01,2026,N,U,Y,15487.0,0.0,15487.0,12012.0,2880.0,14892.0,675979.0,945804.0,749355.0,196449.0,269825.0,23769.0,2345.0,2090.0,1030.0,608.0,52689.0,2.0,0.089
AL,Alabama,202602,2026-02-01,2026,N,P,N,12337.0,0.0,12337.0,9805.0,2419.0,12224.0,671282.0,936918.0,740700.0,196218.0,265636.0,18361.0,2369.0,1652.0,802.0,227.0,45781.0,1.0,0.051
AR,Arkansas,201901,2019-01-01,2019,Y,U,Y,22763.0,0.0,22763.0,9516.0,382.0,9898.0,429619.0,850344.0,759851.0,90493.0,,,,,,,,,
AR,Arkansas,201902,2019-02-01,2019,Y,U,Y,19769.0,0.0,19769.0,7758.0,303.0,8061.0,429976.0,849756.0,758722.0,91034.0,,5278.0,4244.0,1126.0,832.0,218.0,,,
AR,Arkansas,201903,2019-03-01,2019,Y,U,Y,20328.0,0.0,20328.0,9410.0,444.0,9854.0,431523.0,853203.0,761756.0,91447.0,,5490.0,4121.0,1344.0,1034.0,171.0,,,
AR,Arkansas,201904,2019-04-01,2019,Y,U,Y,21996.0,0.0,21996.0,9452.0,407.0,9859.0,432217.0,855735.0,765254.0,90481.0,,6127.0,4835.0,10633.0,1162.0,1037.0,,,
AR,Arkansas,201905,2019-05-01,2019,Y,U,Y,20625.0,0.0,20625.0,8729.0,361.0,9090.0,429534.0,852441.0,762210.0,90231.0,,,,,,,,,
AR,Arkansas,201906,2019-06-01,2019,Y,U,Y,19135.0,0.0,19135.0,8381.0,327.0,8708.0,428965.0,851477.0,761140.0,90337.0,,,,,,,,,
AR,Arkansas,201907,2019-07-01,2019,Y,U,Y,21294.0,0.0,21294.0,9909.0,330.0,10239.0,431468.0,856008.0,765363.0,90645.0,,,,,,,,,
AR,Arkansas,201908,2019-08-01,2019,Y,U,Y,21808.0,0.0,21808.0,15822.0,1008.0,16830.0,431731.0,857097.0,765950.0,91147.0,,,,,,,,,
AR,Arkansas,201909,2019-09-01,2019,Y,U,Y,19790.0,0.0,19790.0,12078.0,787.0,12865.0,433345.0,860469.0,768672.0,91797.0,,,,,,,,,
AR,Arkansas,201910,2019-10-01,2019,Y,U,Y,21241.0,0.0,21241.0,26461.0,2352.0,28813.0,434801.0,863737.0,771346.0,92391.0,,,,,,,,,
AR,Arkansas,201911,2019-11-01,2019,Y,U,Y,28421.0,0.0,28421.0,12594.0,1109.0,13703.0,435355.0,862669.0,768872.0,93797.0,,,,,,,,,
AR,Arkansas,201912,2019-12-01,2019,Y,U,Y,30851.0,0.0,30851.0,14941.0,1367.0,16308.0,435582.0,871819.0,777252.0,94567.0,,,,,,,,,
AR,Arkansas,202001,2020-01-01,2020,Y,U,Y,22830.0,0.0,22830.0,15173.0,1264.0,16437.0,434792.0,869987.0,774939.0,95048.0,,,,,,,,,
AR,Arkansas,202002,2020-02-01,2020,Y,U,Y,19260.0,0.0,19260.0,18427.0,1064.0,19491.0,432235.0,864334.0,769245.0,95089.0,,5416.0,4110.0,4268.0,4227.0,1235.0,,,
AR,Arkansas,202003,2020-03-01,2020,Y,U,Y,19615.0,0.0,19615.0,12944.0,929.0,13873.0,430265.0,861426.0,766706.0,94720.0,,5457.0,3519.0,4304.0,4947.0,911.0,,,
AR,Arkansas,202004,2020-04-01,2020,Y,U,Y,17649.0,0.0,17649.0,13460.0,845.0,14305.0,433006.0,873260.0,779597.0,93663.0,,5172.0,3601.0,8652.0,1317.0,869.0,,,
AR,Arkansas,202005,2020-05-01,2020,Y,U,Y,14754.0,0.0,14754.0,10248.0,573.0,10821.0,433848.0,879441.0,786253.0,93188.0,,,,,,,,,
AR,Arkansas,202006,2020-06-01,2020,Y,U,Y,16106.0,0.0,16106.0,9801.0,667.0,10468.0,439251.0,894831.0,801742.0,93089.0,,,,,,,,,
AR,Arkansas,202007,2020-07-01,2020,Y,U,Y,16350.0,0.0,16350.0,9873.0,673.0,10546.0,441363.0,902134.0,806832.0,95302.0,,,,,,,,,
AR,Arkansas,202008,2020-08-01,2020,Y,U,Y,15914.0,0.0,15914.0,9418.0,706.0,10124.0,443694.0,911413.0,814604.0,96809.0,,,,,,,,,
AR,Arkansas,202009,2020-09-01,2020,Y,U,Y,15918.0,0.0,15918.0,9598.0,735.0,10333.0,447275.0,922498.0,825422.0,97076.0,,,,,,,,,
AR,Arkansas,202010,2020-10-01,2020,Y,U,Y,15774.0,0.0,15774.0,9039.0,676.0,9715.0,449506.0,930571.0,834684.0,95887.0,,,,,,,,,
AR,Arkansas,202011,2020-11-01,2020,Y,U,Y,23936.0,0.0,23936.0,8578.0,732.0,9310.0,451135.0,940571.0,844692.0,95879.0,,,,,,,,,
AR,Arkansas,202012,2020-12-01,2020,Y,U,Y,26126.0,0.0,26126.0,9915.0,757.0,10672.0,452854.0,950751.0,855359.0,95392.0,,,,,,,,,
AR,Arkansas,202101,2021-01-01,2021,Y,U,Y,14583.0,0.0,14583.0,8511.0,562.0,9073.0,453885.0,956452.0,862271.0,94181.0,,,,,,,,,
AR,Arkansas,202102,2021-02-01,2021,Y,U,Y,12162.0,0.0,12162.0,6078.0,429.0,6507.0,453736.0,959831.0,866039.0,93792.0,,2874.0,1629.0,2778.0,2569.0,1514.0,,,
AR,Arkansas,202103,2021-03-01,2021,Y,U,Y,17253.0,0.0,17253.0,7839.0,415.0,8254.0,453825.0,965133.0,873086.0,92047.0,,2714.0,1789.0,2617.0,2496.0,838.0,,,
AR,Arkansas,202104,2021-04-01,2021,Y,U,Y,15294.0,0.0,15294.0,6764.0,437.0,7201.0,452743.0,968361.0,879489.0,88872.0,,1226.0,910.0,2372.0,2450.0,624.0,,,
AR,Arkansas,202105,2021-05-01,2021,Y,U,Y,13163.0,0.0,13163.0,5203.0,225.0,5428.0,453431.0,971884.0,883604.0,88280.0,,,,,,,,,
AR,Arkansas,202106,2021-06-01,2021,Y,U,Y,14152.0,0.0,14152.0,6197.0,269.0,6466.0,454589.0,977975.0,890279.0,87696.0,,,,,,,,,
AR,Arkansas,202107,2021-07-01,2021,Y,U,Y,12695.0,0.0,12695.0,6492.0,336.0,6828.0,455945.0,985204.0,898269.0,86935.0,,,,,,,,,
AR,Arkansas,202108,2021-08-01,2021,Y,U,Y,13844.0,0.0,13844.0,9766.0,466.0,10232.0,457292.0,991687.0,905456.0,86231.0,,,,,,,,,
AR,Arkansas,202109,2021-09-01,2021,Y,U,Y,11894.0,0.0,11894.0,8305.0,446.0,8751.0,459666.0,998854.0,913232.0,85622.0,,,,,,,,,
AR,Arkansas,202110,2021-10-01,2021,Y,U,Y,12229.0,0.0,12229.0,7749.0,430.0,8179.0,460741.0,1002975.0,917953.0,85022.0,,,,,,,,,
AR,Arkansas,202111,2021-11-01,2021,Y,U,Y,11936.0,0.0,11936.0,7165.0,392.0,7557.0,461752.0,1007113.0,923185.0,83928.0,,,,,,,,,
AR,Arkansas,202112,2021-12-01,2021,Y,U,Y,10894.0,0.0,10894.0,7463.0,431.0,7894.0,461605.0,1011385.0,928651.0,82734.0,,,,,,,,,
AR,Arkansas,202201,2022-01-01,2022,Y,U,Y,12407.0,0.0,12407.0,8621.0,544.0,9165.0,462954.0,1019488.0,937893.0,81595.0,,1040.0,549.0,2051.0,1012.0,12020.0,,,
AR,Arkansas,202202,2022-02-01,2022,Y,U,Y,9577.0,0.0,9577.0,9730.0,693.0,10423.0,464703.0,1026459.0,945272.0,81187.0,,614.0,512.0,1415.0,716.0,18412.0,,,
AR,Arkansas,202203,2022-03-01,2022,Y,U,Y,12513.0,0.0,12513.0,12757.0,770.0,13527.0,466838.0,1032880.0,952472.0,80408.0,,774.0,1150.0,2790.0,1969.0,23049.0,,,
AR,Arkansas,202204,2022-04-01,2022,Y,U,Y,11743.0,0.0,11743.0,11242.0,789.0,12031.0,467817.0,1036775.0,960578.0,76197.0,,902.0,3020.0,4759.0,2209.0,9303.0,,,
AR,Arkansas,202205,2022-05-01,2022,Y,U,Y,12470.0,0.0,12470.0,8019.0,452.0,8471.0,469473.0,1042058.0,965788.0,76270.0,,1026.0,2854.0,3655.0,653.0,1692.0,,,
AR,Arkansas,202206,2022-06-01,2022,Y,U,Y,13337.0,0.0,13337.0,8147.0,446.0,8593.0,470683.0,1046757.0,970639.0,76118.0,,1243.0,3190.0,3785.0,827.0,694.0,,,
AR,Arkansas,202207,2022-07-01,2022,Y,U,Y,13060.0,0.0,13060.0,7293.0,427.0,7720.0,471840.0,1050577.0,974491.0,76086.0,,1049.0,2789.0,2989.0,1246.0,592.0,,,
AR,Arkansas,202208,2022-08-01,2022,Y,U,Y,15043.0,0.0,15043.0,9973.0,565.0,10538.0,474329.0,1056949.0,981154.0,75795.0,,1329.0,3294.0,4044.0,1686.0,1343.0,,,
AR,Arkansas,202209,2022-09-01,2022,Y,U,Y,13153.0,0.0,13153.0,9090.0,543.0,9633.0,475622.0,1061632.0,986207.0,75425.0,,993.0,2218.0,4646.0,1570.0,1289.0,,,
AR,Arkansas,202210,2022-10-01,2022,Y,U,Y,13445.0,0.0,13445.0,10048.0,611.0,10659.0,477499.0,1066912.0,991632.0,75280.0,,1050.0,3156.0,5092.0,1162.0,1047.0,,,
AR,Arkansas,202211,2022-11-01,2022,Y,U,Y,13357.0,0.0,13357.0,9728.0,565.0,10293.0,478847.0,1072504.0,997449.0,75055.0,,1808.0,3063.0,6489.0,906.0,546.0,,,
AR,Arkansas,202212,2022-12-01,2022,Y,U,Y,12811.0,0.0,12811.0,8742.0,523.0,9265.0,480178.0,1079411.0,1004558.0,74853.0,,1774.0,1145.0,8060.0,1794.0,685.0,,,
AR,Arkansas,202301,2023-01-01,2023,Y,U,Y,13861.0,0.0,13861.0,11021.0,724.0,11745.0,481409.0,1086615.0,1011607.0,75008.0,,1373.0,755.0,7612.0,4963.0,1734.0,,,
AR,Arkansas,202302,2023-02-01,2023,Y,U,Y,11915.0,0.0,11915.0,9067.0,564.0,9631.0,481150.0,1085727.0,1010932.0,74795.0,,646.0,646.0,6529.0,2897.0,1131.0,,,
AR,Arkansas,202303,2023-03-01,2023,Y,U,Y,16606.0,0.0,16606.0,10123.0,664.0,10787.0,481181.0,1087844.0,1012818.0,75026.0,,1015.0,1275.0,7773.0,1667.0,726.0,79139.0,1.0,0.152
AR,Arkansas,202304,2023-04-01,2023,Y,U,Y,18761.0,0.0,18761.0,10188.0,765.0,10953.0,474788.0,1073908.0,1004180.0,69728.0,,848.0,1873.0,7136.0,1254.0,490.0,86735.0,5.0,0.128
AR,Arkansas,202305,2023-05-01,2023,Y,U,Y,22059.0,0.0,22059.0,11350.0,845.0,12195.0,457165.0,1024969.0,954683.0,70286.0,,1159.0,1389.0,9804.0,1905.0,745.0,79625.0,10.0,0.163
AR,Arkansas,202306,2023-06-01,2023,Y,U,Y,22172.0,0.0,22172.0,12000.0,1195.0,13195.0,443411.0,982471.0,909972.0,72499.0,,1187.0,1413.0,9550.0,3633.0,1302.0,78532.0,6.0,0.152
AR,Arkansas,202307,2023-07-01,2023,Y,U,Y,22943.0,0.0,22943.0,12222.0,1276.0,13498.0,430473.0,936514.0,861512.0,75002.0,,1125.0,962.0,7726.0,5747.0,2028.0,142817.0,4.0,0.086
AR,Arkansas,202308,2023-08-01,2023,Y,U,Y,28666.0,0.0,28666.0,18306.0,2291.0,20597.0,420775.0,892739.0,814530.0,78209.0,,1387.0,1893.0,13264.0,6424.0,2882.0,193686.0,4.0,0.073
AR,Arkansas,202309,2023-09-01,2023,Y,U,Y,26742.0,0.0,26742.0,20476.0,2627.0,23103.0,416631.0,874573.0,794159.0,80414.0,,1235.0,1455.0,17354.0,7235.0,2424.0,208291.0,16.0,0.082
AR,Arkansas,202310,2023-10-01,2023,Y,U,Y,28094.0,0.0,28094.0,21726.0,2591.0,24317.0,409322.0,856988.0,773786.0,83202.0,,1365.0,4146.0,16350.0,5239.0,2327.0,183639.0,4.0,0.08
AR,Arkansas,202311,2023-11-01,2023,Y,U,Y,24667.0,0.0,24667.0,18500.0,2052.0,20552.0,410012.0,856456.0,770984.0,85472.0,,2393.0,5960.0,15210.0,2618.0,1718.0,185120.0,9.0,0.073
AR,Arkansas,202312,2023-12-01,2023,Y,U,Y,21922.0,0.0,21922.0,18568.0,2165.0,20733.0,402374.0,831483.0,744638.0,86845.0,,2603.0,5144.0,18797.0,2649.0,1452.0,134948.0,6.0,0.1
AR,Arkansas,202401,2024-01-01,2024,Y,U,Y,25342.0,0.0,25342.0,23391.0,2488.0,25879.0,391994.0,834095.0,747605.0,86490.0,,2204.0,8417.0,15225.0,3002.0,2120.0,194660.0,10.0,0.052
AR,Arkansas,202402,2024-02-01,2024,Y,U,Y,22614.0,0.0,22614.0,16579.0,1647.0,18226.0,397985.0,832512.0,746405.0,86107.0,,1222.0,5413.0,11387.0,999.0,1292.0,162629.0,7.0,0.026
AR,Arkansas,202403,2024-03-01,2024,Y,U,Y,20990.0,0.0,20990.0,16379.0,1536.0,17915.0,402987.0,834534.0,748978.0,85556.0,,1411.0,6414.0,7987.0,1259.0,1123.0,155522.0,7.0,0.021
AR,Arkansas,202404,2024-04-01,2024,Y,U,Y,22527.0,0.0,22527.0,15637.0,1196.0,16833.0,407416.0,833752.0,753700.0,80052.0,,1402.0,5288.0,9489.0,803.0,927.0,189903.0,7.0,0.053
AR,Arkansas,202405,2024-05-01,2024,Y,U,Y,21105.0,0.0,21105.0,16117.0,1411.0,17528.0,410330.0,833504.0,753413.0,80091.0,,1333.0,6333.0,8930.0,968.0,904.0,125722.0,2.0,0.023
AR,Arkansas,202406,2024-06-01,2024,Y,U,Y,19700.0,0.0,19700.0,13425.0,1089.0,14514.0,412457.0,831669.0,751645.0,80024.0,,1317.0,5841.0,6661.0,794.0,685.0,132297.0,5.0,0.029
AR,Arkansas,202407,2024-07-01,2024,Y,U,Y,22461.0,0.0,22461.0,14047.0,1196.0,15243.0,416517.0,832794.0,752678.0,80116.0,416277.0,1473.0,4991.0,8559.0,1163.0,629.0,143709.0,2.0,0.013
AR,Arkansas,202408,2024-08-01,2024,Y,U,Y,22594.0,0.0,22594.0,14913.0,1398.0,16311.0,419480.0,832730.0,752164.0,80566.0,413250.0,1590.0,6293.0,8850.0,1448.0,308.0,194353.0,13.0,0.02
AR,Arkansas,202409,2024-09-01,2024,Y,U,Y,21261.0,0.0,21261.0,13325.0,1228.0,14553.0,421908.0,827996.0,747442.0,80554.0,406088.0,1264.0,5562.0,8508.0,1032.0,361.0,253580.0,10.0,0.016
AR,Arkansas,202410,2024-10-01,2024,Y,U,Y,23161.0,0.0,23161.0,39553.0,1230.0,40783.0,422810.0,826212.0,745045.0,81167.0,403402.0,1491.0,6243.0,8616.0,770.0,333.0,218671.0,13.0,0.015
AR,Arkansas,202411,2024-11-01,2024,Y,U,Y,19778.0,0.0,19778.0,13935.0,1306.0,15241.0,423089.0,824423.0,742849.0,81574.0,401334.0,3009.0,5989.0,9931.0,554.0,287.0,178079.0,10.0,0.024
AR,Arkansas,202412,2024-12-01,2024,Y,U,Y,21156.0,0.0,21156.0,13358.0,1397.0,14755.0,423791.0,823234.0,741143.0,82091.0,399443.0,2594.0,3334.0,13749.0,1810.0,347.0,194631.0,12.0,0.018
AR,Arkansas,202501,2025-01-01,2025,Y,U,Y,23010.0,0.0,23010.0,16580.0,1375.0,17955.0,407896.0,825477.0,742682.0,82795.0,417581.0,2123.0,3739.0,10269.0,5867.0,1337.0,206448.0,13.0,0.018
AR,Arkansas,202502,2025-02-01,2025,Y,U,Y,17243.0,0.0,17243.0,13163.0,1428.0,14591.0,408744.0,824245.0,741361.0,82884.0,415501.0,1452.0,2746.0,9830.0,2631.0,1649.0,162889.0,9.0,0.013
AR,Arkansas,202503,2025-03-01,2025,Y,U,Y,19585.0,0.0,19585.0,12130.0,1054.0,13184.0,410657.0,828054.0,744815.0,83239.0,417397.0,1834.0,3331.0,6983.0,1785.0,401.0,174710.0,11.0,0.015
AR,Arkansas,202504,2025-04-01,2025,Y,U,Y,22964.0,0.0,22964.0,14157.0,1378.0,15535.0,411210.0,825857.0,746164.0,79693.0,414647.0,1767.0,4918.0,8558.0,1491.0,273.0,186118.0,12.0,0.019
AR,Arkansas,202505,2025-05-01,2025,Y,U,Y,19653.0,0.0,19653.0,13131.0,1343.0,14474.0,411926.0,821900.0,741988.0,79912.0,409974.0,1714.0,6679.0,6356.0,455.0,341.0,175702.0,11.0,0.016
AR,Arkansas,202506,2025-06-01,2025,Y,U,Y,19188.0,0.0,19188.0,13145.0,1148.0,14293.0,412907.0,821198.0,741050.0,80148.0,408291.0,2148.0,7529.0,4465.0,249.0,162.0,128192.0,2.0,0.001
AR,Arkansas,202507,2025-07-01,2025,Y,U,Y,21187.0,0.0,21187.0,13234.0,1242.0,14476.0,413947.0,818956.0,738379.0,80577.0,405009.0,1944.0,6834.0,4466.0,362.0,124.0,132096.0,1.0,0.012
AR,Arkansas,202508,2025-08-01,2025,Y,U,Y,20698.0,0.0,20698.0,13216.0,1255.0,14471.0,415287.0,815146.0,733824.0,81322.0,399859.0,1852.0,6402.0,5443.0,617.0,234.0,144881.0,1.0,0.016
AR,Arkansas,202509,2025-09-01,2025,Y,U,Y,20847.0,0.0,20847.0,12887.0,1220.0,14107.0,416469.0,814767.0,732961.0,81806.0,398298.0,1933.0,5702.0,5651.0,826.0,552.0,206239.0,12.0,0.019
AR,Arkansas,202510,2025-10-01,2025,Y,U,Y,19985.0,0.0,19985.0,13332.0,1291.0,14623.0,416668.0,811928.0,729524.0,82404.0,395260.0,1889.0,6195.0,5550.0,683.0,1088.0,197526.0,8.0,0.011
AR,Arkansas,202511,2025-11-01,2025,Y,U,Y,16334.0,0.0,16334.0,11456.0,1140.0,12596.0,416446.0,806626.0,723536.0,83090.0,390180.0,3462.0,7603.0,4631.0,436.0,1159.0,168864.0,11.0,0.063
AR,Arkansas,202512,2025-12-01,2025,Y,U,Y,21832.0,0.0,21832.0,13890.0,1460.0,15350.0,417056.0,807724.0,723941.0,83783.0,390668.0,1113.0,9804.0,8544.0,1347.0,1775.0,191815.0,15.0,0.038
AR,Arkansas,202601,2026-01-01,2026,Y,U,Y,22631.0,0.0,22631.0,16180.0,1227.0,17407.0,400465.0,805275.0,721277.0,83998.0,404810.0,1869.0,5715.0,10478.0,2851.0,1696.0,192032.0,16.0,0.091
AR,Arkansas,202602,2026-02-01,2026,Y,P,N,22803.0,0.0,22803.0,13327.0,980.0,14307.0,399359.0,798482.0,715111.0,83371.0,399123.0,2058.0,6677.0,6757.0,1195.0,1357.0,189583.0,17.0,0.029
AZ,Arizona,201901,2019-01-01,2019,Y,U,Y,112351.0,0.0,112351.0,0.0,0.0,0.0,0.0,1701450.0,1597610.0,103840.0,,,,,,,,,
AZ,Arizona,201902,2019-02-01,2019,Y,U,Y,94300.0,0.0,94300.0,0.0,0.0,0.0,0.0,1701411.0,1596840.0,104571.0,,18873.0,7234.0,17731.0,3469.0,2740.0,,,
